asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
HO,Company,CATEGORY_TECHNOLOGY,technology,Holy Crap: Look At This V12 - Motor1.com,De Tomaso's new V12 engine for the P900 is beyond bonkers. Here's a first look at the 12-cylinder engine.,Motor1 ,2026-02-02T16:11:00Z,Negative,0.7658234238624573,0.7658234238624573,0.2341765314340591,https://www.motor1.com/news/786152/detomaso-new-v12-p900-hypercar/,0,0.0017676616553217173,Non-Financial
ENGI,Company,CATEGORY_TECHNOLOGY,technology,Holy Crap: Look At This V12 - Motor1.com,De Tomaso's new V12 engine for the P900 is beyond bonkers. Here's a first look at the 12-cylinder engine.,Motor1 ,2026-02-02T16:11:00Z,Negative,0.7658234238624573,0.7658234238624573,0.2341765314340591,https://www.motor1.com/news/786152/detomaso-new-v12-p900-hypercar/,0,0.0017676616553217173,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,Xander Pero Shares His Top Five Cards from Mega Evolution—Ascended Heroes - Pokemon.com,Xander Pero goes over the cards most likely to make an impact on the Standard format.,Pokemon.com,2026-02-02T16:06:19Z,Positive,0.840386688709259,0.1596132665872573,0.840386688709259,https://www.pokemon.com/us/strategy/xander-pero-shares-his-top-five-cards-from-mega-evolution-ascended-heroes,0,5.786657493445091e-05,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,2027 Ferrari 849 Testarossa First Drive Review: Don’t Fear the Future - The Drive,The new Ferrari Testarossa is an engineering marvel and proof that complex technology can still create an incredible driver's car.,The Drive,2026-02-02T16:00:00Z,Positive,0.9329710602760316,0.0670288652181625,0.9329710602760316,http://www.thedrive.com/car-reviews/2027-ferrari-849-testarossa-first-drive-review-dont-fear-the-future,0,7.214342622319236e-05,Non-Financial
ENGI,Company,CATEGORY_TECHNOLOGY,technology,2027 Ferrari 849 Testarossa First Drive Review: Don’t Fear the Future - The Drive,The new Ferrari Testarossa is an engineering marvel and proof that complex technology can still create an incredible driver's car.,The Drive,2026-02-02T16:00:00Z,Positive,0.9329710602760316,0.0670288652181625,0.9329710602760316,http://www.thedrive.com/car-reviews/2027-ferrari-849-testarossa-first-drive-review-dont-fear-the-future,0,7.214342622319236e-05,Non-Financial
AAPL,Company,CATEGORY_TECHNOLOGY,technology,"Sega Saturn Does Ray Tracing - And No, We're Not Joking - Digital Foundry",Unprecedented for a machine of this vintage.,Digitalfoundry.net,2026-02-02T15:22:00Z,Positive,0.9298616051673888,0.0701383426785469,0.9298616051673888,https://www.digitalfoundry.net/news/2026/02/sega-saturn-does-ray-tracing-and-no-were-not-joking,0,0.0006376949022524059,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,"Loongson 3B6000 Benchmarks: How China's LoongArch CPU Compares To AMD Zen 5, Intel Arrow Lake & Raspberry Pi 5 Review - Phoronix","Recently I finally got my hands on a LoongArch processor, the ISA developed by China's Loongson Technology as an evolution from their earlier use of the MIPS64 ISA and inspired by RISC-V and other modern ISAs.",Phoronix,2026-02-02T14:48:00Z,Positive,0.96831214427948,0.0316878743469715,0.96831214427948,https://www.phoronix.com/review/loongson-3b6000-loongarch,0,0.0002602412714622915,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"Loongson 3B6000 Benchmarks: How China's LoongArch CPU Compares To AMD Zen 5, Intel Arrow Lake & Raspberry Pi 5 Review - Phoronix","Recently I finally got my hands on a LoongArch processor, the ISA developed by China's Loongson Technology as an evolution from their earlier use of the MIPS64 ISA and inspired by RISC-V and other modern ISAs.",Phoronix,2026-02-02T14:48:00Z,Positive,0.96831214427948,0.0316878743469715,0.96831214427948,https://www.phoronix.com/review/loongson-3b6000-loongarch,0,0.0002602412714622915,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,"SEGA talks Sonic Racing: CrossWorlds sales, says initial performance didn't meet expectations - Nintendo Everything","SEGA comments on the sales of Sonic Racing: CrossWorlds, which didn't meet initial expectations.",Nintendoeverything.com,2026-02-02T14:33:19Z,Negative,0.9394899606704712,0.9394899606704712,0.0605100616812706,https://nintendoeverything.com/sonic-racing-crossworlds-sales-performance/,0,0.0007262086146511137,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"I tried a Claude Code alternative that's local, open source, and completely free - how it works - ZDNET","I was curious if Block's Goose agent, paired with Ollama and the Qwen3-coder model, could really replace Claude Code. Here's how I got started.",ZDNet,2026-02-02T14:30:00Z,Positive,0.6234976649284363,0.3765023350715637,0.6234976649284363,https://www.zdnet.com/article/claude-code-alternative-free-local-open-source-goose-getting-started/,0,0.00013516019680537283,Non-Financial
AIR,Company,CATEGORY_TECHNOLOGY,technology,"I tried a Claude Code alternative that's local, open source, and completely free - how it works - ZDNET","I was curious if Block's Goose agent, paired with Ollama and the Qwen3-coder model, could really replace Claude Code. Here's how I got started.",ZDNet,2026-02-02T14:30:00Z,Positive,0.6234976649284363,0.3765023350715637,0.6234976649284363,https://www.zdnet.com/article/claude-code-alternative-free-local-open-source-goose-getting-started/,0,0.00013516019680537283,Non-Financial
AAPL,Company,CATEGORY_TECHNOLOGY,technology,"Adobe Firefly offers unlimited image and video generations, third-party models included - 9to5Mac","Adobe is removing generation limits from Firefly, giving subscribers unlimited image and video generations across. But you have to act quick.",9to5Mac,2026-02-02T14:00:00Z,Positive,0.692589521408081,0.3074104785919189,0.692589521408081,https://9to5mac.com/2026/02/02/adobe-firefly-offers-unlimited-image-and-video-generations-third-party-models-included/,0,0.001014080597087741,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,"Leak confirms Galaxy Watch 9, Ultra 2, and Tab S12 are in the works - SamMobile","Samsung is working on new devices. That should surprise exactly no one. And if you know Samsung’s release patterns, you already expect new Galaxy tablets and wearables to arrive before the end of 2026. But now, there’s early confirmation. Several upcoming pre…",SamMobile,2026-02-02T13:48:00Z,Positive,0.7089667916297913,0.2910331785678863,0.7089667916297913,https://www.sammobile.com/news/leak-confirms-galaxy-watch-9-ultra-2-tab-s12-are-in-the-works/,0,0.02470717951655388,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"Leak confirms Galaxy Watch 9, Ultra 2, and Tab S12 are in the works - SamMobile","Samsung is working on new devices. That should surprise exactly no one. And if you know Samsung’s release patterns, you already expect new Galaxy tablets and wearables to arrive before the end of 2026. But now, there’s early confirmation. Several upcoming pre…",SamMobile,2026-02-02T13:48:00Z,Positive,0.7089667916297913,0.2910331785678863,0.7089667916297913,https://www.sammobile.com/news/leak-confirms-galaxy-watch-9-ultra-2-tab-s12-are-in-the-works/,0,0.02470717951655388,Non-Financial
TTE,Company,CATEGORY_TECHNOLOGY,technology,"Leak confirms Galaxy Watch 9, Ultra 2, and Tab S12 are in the works - SamMobile","Samsung is working on new devices. That should surprise exactly no one. And if you know Samsung’s release patterns, you already expect new Galaxy tablets and wearables to arrive before the end of 2026. But now, there’s early confirmation. Several upcoming pre…",SamMobile,2026-02-02T13:48:00Z,Positive,0.7089667916297913,0.2910331785678863,0.7089667916297913,https://www.sammobile.com/news/leak-confirms-galaxy-watch-9-ultra-2-tab-s12-are-in-the-works/,0,0.02470717951655388,Non-Financial
AAPL,Company,CATEGORY_TECHNOLOGY,technology,"Apple's Button-Less, All-Glass iPhone 20: The Huge Redesign Coming in 2027 - CNET",2027 is going to be a big year for iPhones and here's what you can expect.,CNET,2026-02-02T13:00:00Z,Positive,0.720971941947937,0.2790280282497406,0.720971941947937,https://www.cnet.com/tech/mobile/apple-iphone-20th-anniversary-edition-rumors-2027/,0,0.0008586584008298814,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"Apple's Button-Less, All-Glass iPhone 20: The Huge Redesign Coming in 2027 - CNET",2027 is going to be a big year for iPhones and here's what you can expect.,CNET,2026-02-02T13:00:00Z,Positive,0.720971941947937,0.2790280282497406,0.720971941947937,https://www.cnet.com/tech/mobile/apple-iphone-20th-anniversary-edition-rumors-2027/,0,0.0008586584008298814,Non-Financial
AAPL,Company,CATEGORY_TECHNOLOGY,technology,Apple Vision Pro Launched Two Years Ago Today - MacRumors,Apple's original Vision Pro spatial computing headset launched two years ago today.   Apple's work on a head-mounted device was the subject...,MacRumors,2026-02-02T12:50:48Z,Positive,0.8836034536361694,0.1163965612649917,0.8836034536361694,https://www.macrumors.com/2026/02/02/apple-vision-pro-launched-two-years-ago/,0,0.00024603528436273336,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,Apple Vision Pro Launched Two Years Ago Today - MacRumors,Apple's original Vision Pro spatial computing headset launched two years ago today.   Apple's work on a head-mounted device was the subject...,MacRumors,2026-02-02T12:50:48Z,Positive,0.8836034536361694,0.1163965612649917,0.8836034536361694,https://www.macrumors.com/2026/02/02/apple-vision-pro-launched-two-years-ago/,0,0.00024603528436273336,Non-Financial
UNKNOWN,Unknown,CATEGORY_TECHNOLOGY,technology,Samsung says its 2026 OLED TVs and Odyssey monitors are now NVIDIA G-SYNC Compatible - VideoCardz.com,Samsung brings NVIDIA G-SYNC Compatible and AMD FreeSync Premium Pro to 2026 OLED TVs Samsung Electronics says the 2026 OLED TV range and its next Odyssey,Videocardz.com,2026-02-02T12:26:00Z,Positive,0.9875972867012024,0.0124026602134108,0.9875972867012024,https://videocardz.com/newz/samsung-says-its-2026-oled-tvs-and-odyssey-monitors-are-now-nvidia-g-sync-compatible,0,0.004027803894132376,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"⚡ Weekly Recap: Proxy Botnet, Office Zero-Day, MongoDB Ransoms, AI Hijacks & New Threats - The Hacker News","This week’s cybersecurity recap highlights key attacks, zero-days, and patches to keep you informed and secure.",Internet,2026-02-02T11:59:00Z,Negative,0.894131064414978,0.894131064414978,0.1058688983321189,https://thehackernews.com/2026/02/weekly-recap-proxy-botnet-office-zero.html,0,6.09512826486025e-05,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,"Rust Coreutils Continues Working Toward 100% GNU Compatibility, Proving Trolls Wrong - Phoronix",Sylvestre Ledru who serves as the lead developer of the uutils project for the Rust Coreutils implementation presented at FOSDEM 2026 this weekend on this initiative,Phoronix,2026-02-02T11:32:00Z,Negative,0.9497216939926147,0.9497216939926147,0.0502783320844173,https://www.phoronix.com/news/Rust-Coreutils-FOSDEM-2026,0,7.396950240945444e-05,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"Rust Coreutils Continues Working Toward 100% GNU Compatibility, Proving Trolls Wrong - Phoronix",Sylvestre Ledru who serves as the lead developer of the uutils project for the Rust Coreutils implementation presented at FOSDEM 2026 this weekend on this initiative,Phoronix,2026-02-02T11:32:00Z,Negative,0.9497216939926147,0.9497216939926147,0.0502783320844173,https://www.phoronix.com/news/Rust-Coreutils-FOSDEM-2026,0,7.396950240945444e-05,Non-Financial
UNKNOWN,Unknown,CATEGORY_TECHNOLOGY,technology,"GeForce RTX 5090 turns one, now costs nearly twice the MSRP - VideoCardz.com","RTX 5090 turns 1, but there's nothing to celebrate One year after launch, the GeForce RTX 5090 is still defined less by performance and more by access.",Videocardz.com,2026-02-02T11:18:00Z,Negative,0.9294055104255676,0.9294055104255676,0.0705944523215293,https://videocardz.com/newz/geforce-rtx-5090-turns-one-now-costs-nearly-twice-the-msrp,0,0.00014238458243198693,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,Linux From Scratch Abandoning SysVinit Support - Phoronix,"Linux From Scratch was one of the holdouts continuing optional SysVinit init system support through 2026, but that's now ending",Phoronix,2026-02-02T11:12:00Z,Negative,0.9693793058395386,0.9693793058395386,0.0306207239627838,https://www.phoronix.com/news/LFS-Dropping-SysVinit,0,4.312539385864511e-05,Non-Financial
TSLA,Company,CATEGORY_TECHNOLOGY,technology,ICYMI: Paper Mario-Styled RPG 'Escape From Ever After' Has Launched On Switch - Nintendo Life,And it's riding high on Metacritic,Nintendo Life,2026-02-02T11:00:00Z,Positive,0.970583200454712,0.0294167660176754,0.970583200454712,https://www.nintendolife.com/news/2026/02/icymi-paper-mario-styled-rpg-escape-from-ever-after-has-launched-on-switch,0,0.0008197563583962619,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,Google Messages could soon bring back a crucial feature that was quietly removed - Android Authority,Google Messages is bringing back the ability to view edit history for RCS chats. See how the restored feature works in this APK teardown.,Android Authority,2026-02-02T10:42:02Z,Negative,0.5733809471130371,0.5733809471130371,0.4266190230846405,https://www.androidauthority.com/google-messages-edit-history-return-apk-teardown-3637127/,0,8.36843901197426e-05,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,"I disabled the AICore app on my Samsung phone, and here’s why you might want to - Android Authority","AICore is a nebulous AI-related app that runs on Google, Samsung, and Android phones, but what is it, and what happens when its disabled?",Android Authority,2026-02-02T10:05:33Z,Negative,0.9394097924232484,0.9394097924232484,0.0605901852250099,https://www.androidauthority.com/disable-aicore-samsung-3635371/,0,0.0003422945737838745,Non-Financial
AAPL,Company,CATEGORY_TECHNOLOGY,technology,"AI is coming for rodeo, the last major U.S. sport untouched by analytics - Axios",Rodeo's AI Moneyball era is here,Axios,2026-02-02T10:00:46Z,Positive,0.5000668168067932,0.4999332129955292,0.5000668168067932,https://www.axios.com/2026/02/02/rodeo-edge-ai-analytics-data-cowboy-sports,0,0.0027365076821297407,Non-Financial
UNKNOWN,Unknown,CATEGORY_TECHNOLOGY,technology,Google Gemini will soon make switching from ChatGPT much easier - Android Police,Bring your AI chats with you,Android Police,2026-02-02T08:40:29Z,Positive,0.9457675218582152,0.0542325116693973,0.9457675218582152,https://www.androidpolice.com/google-gemini-soon-make-switching-chatgpt-much-easier/,0,0.00040425732731819153,Non-Financial
HO,Company,CATEGORY_TECHNOLOGY,technology,5 Cheap Gadgets At Walmart Under $15 Actually Worth Buying - bgr.com,"From Roku smart plugs to sleep headphones, we found 5 cheap gadgets at Walmart under $15 that are actually worth it. See which budget tech made the cut.",BGR,2026-02-02T03:17:00Z,Positive,0.9040572643280028,0.095942698419094,0.9040572643280028,https://www.bgr.com/2085805/cheap-tech-gadgets-walmart-under-15-dollars/,0,0.0004754038527607918,Non-Financial
TTE,Company,CATEGORY_TECHNOLOGY,technology,"Windows 11 26H2 confirmed for later this year, as references spotted on Windows Update page - Windows Latest","If you're on Windows 11 25H2 or 24H2, you'll be getting Windows 11 26H2 later this year, likely around October 2026.",WindowsLatest,2026-02-02T02:36:19Z,Positive,0.6117144823074341,0.3882855176925659,0.6117144823074341,https://www.windowslatest.com/2026/02/02/windows-11-26h2-confirmed-for-later-this-year-as-references-spotted-on-windows-update-page/,0,0.00022776037803851068,Non-Financial
